"train_no","scheduled_dt","route","carrier","eq_code","set_no","dep_delay","arr_delay","station","country","latitude","longitude","zoom","hr","group","assistance","duty","premier","plus","standard","wheelchair_companion","wheelchair","senior","adult","youth","child","guide_dog","00~02","03~12","13~19","20~29","30~39","40~49","50~59","60~69","70~79","80~89","90~99","100+","eu_count","noneu_count","passeneger_counts","child_meal","dairy_free_meal","diabetic_meal","gluten_free_meal","kosher_meal","low_fat_meal","low_salt_meal","halal_meal","vegan_meal","vegetarian_meal","standard_meal"
"9141",2025-01-09,BEBMI-GBSPX-FAST,ES,E300,"4015-4016",2,27,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",14,0,0,3,21,51,241,1,0,19,255,31,9,0,1,13,25,69,62,46,45,39,16,3,0,0,126,193,314,0,0,0,1,0,1,0,0,1,1,69
"9142",2025-01-09,GBSPX-BEBMI,ES,E300,"4011-4012",20,52,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",15,0,0,2,23,56,332,0,0,22,359,23,6,1,0,7,11,79,108,71,77,34,20,2,0,0,258,151,411,0,0,0,0,0,0,0,0,1,0,78
"9152",2025-01-09,GBSPX-NLAMA,ES,E320,"4033-4034",0,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",18,29,0,9,41,105,427,0,0,24,499,47,3,0,0,4,16,129,129,79,107,61,12,3,0,0,388,152,573,1,0,0,2,0,0,0,0,1,4,138
"9153",2025-01-09,BEBMI-GBSPX-FAST,ES,E320,"4029-4030",0,27,Lille Europe,France,"50.639224","3.075796","16",18,0,0,2,3,19,117,0,0,6,106,9,18,0,0,14,6,31,24,20,19,4,3,0,0,0,34,87,139,0,0,0,0,0,0,0,0,0,0,22
"9153",2025-01-09,BEBMI-GBSPX-FAST,ES,E320,"4029-4030",0,27,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",17,0,0,4,29,63,260,1,1,25,303,22,4,0,0,5,13,71,78,67,71,30,16,4,0,0,125,230,354,0,0,0,0,1,0,0,0,1,1,91
"9158",2025-01-09,GBSPX-BEBMI,ES,E320,"4019-4020",19,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",19,0,0,2,7,55,380,0,0,17,358,58,9,0,0,12,13,156,112,72,70,25,8,4,0,0,341,131,442,0,0,0,0,0,0,0,1,0,1,60
"9159",2025-01-09,BEBMI-GBSPX-FAST,ES,E320,"4011-4012",25,37,Lille Europe,France,"50.639224","3.075796","16",20,0,0,0,1,8,83,0,0,8,70,11,3,0,0,3,4,19,17,5,12,7,0,2,0,0,35,34,92,0,0,0,0,0,0,0,0,0,0,9
"9159",2025-01-09,BEBMI-GBSPX-FAST,ES,E320,"4011-4012",25,37,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",19,0,0,2,11,64,330,1,0,33,334,31,7,1,0,5,16,75,72,42,58,28,4,0,0,0,136,164,406,0,1,0,1,2,0,0,0,1,1,70
"9165",2025-01-09,BEBMI-GBSPX-FAST,ES,E320,"4031-4032",16,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",21,0,0,0,4,28,288,0,0,9,270,38,1,2,0,1,11,96,76,29,44,11,6,0,0,0,138,136,320,0,0,0,1,0,0,0,0,0,1,30
"9310",2025-01-09,NLAMA-FRPNO,ER,PBA,"4331",,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",6,0,0,0,7,14,64,0,0,2,67,16,0,0,0,0,0,8,3,7,0,1,0,0,0,0,8,11,85,0,0,0,0,0,0,0,0,0,0,7
"9310",2025-01-09,NLAMA-FRPNO,ER,PBA,"4331",,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",6,17,0,0,2,26,89,0,0,10,90,16,1,0,0,0,1,5,5,3,2,2,2,0,0,0,16,4,117,0,0,0,0,0,0,0,0,0,0,2
"9310",2025-01-09,NLAMA-FRPNO,ER,PBA,"4331",,,Schiphol Airport,Netherlands,"52.308787","4.761487","13",6,0,0,0,4,8,14,0,0,0,22,4,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,0,26,0,0,0,0,0,0,0,0,0,0,4
"9321",2025-01-09,FRPNO-NLAMA,ER,PBA,"4534",,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",10,0,0,0,6,5,26,0,0,1,32,4,0,0,0,0,0,0,3,1,1,0,0,0,0,0,1,4,37,0,0,0,0,0,0,0,0,0,0,6
"9322",2025-01-09,NLAMA-FRPNO,ER,PBA,"4532",,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",8,0,0,0,11,28,98,0,0,5,115,14,3,0,0,0,4,6,4,7,7,1,0,0,0,0,12,17,137,0,0,0,0,0,0,0,0,0,0,11
"9322",2025-01-09,NLAMA-FRPNO,ER,PBA,"4532",,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",8,0,0,0,5,12,82,1,1,8,79,13,1,0,0,1,0,7,6,6,3,3,0,0,0,0,26,0,101,0,0,0,0,0,0,0,0,0,0,7
"9322",2025-01-09,NLAMA-FRPNO,ER,PBA,"4532",,,Schiphol Airport,Netherlands,"52.308787","4.761487","13",8,0,0,0,2,7,18,0,0,3,24,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,27,0,0,0,0,0,0,0,0,0,0,2
"9322",2025-01-09,NLAMA-FRPNO,ER,PBA,"4532",,,Antwerpen-Centraal,Belgium,"51.221722","4.40586","16",9,0,0,0,3,4,14,0,0,3,16,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,3
"9328",2025-01-09,NLAMA-FRPNO,ER,E320,,0,80,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",9,0,0,0,25,61,335,0,0,26,295,92,8,0,1,1,16,52,13,7,14,10,5,1,0,0,50,70,421,0,0,0,0,0,0,0,0,0,0,25
"9328",2025-01-09,NLAMA-FRPNO,ER,E320,,0,80,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",9,0,0,0,10,23,149,0,0,23,118,41,0,0,0,1,1,22,11,1,13,6,3,1,0,0,52,7,182,0,0,0,0,0,0,0,0,0,0,10
"9328",2025-01-09,NLAMA-FRPNO,ER,E320,,0,80,Schiphol Airport,Netherlands,"52.308787","4.761487","13",9,0,0,0,8,13,36,0,0,5,48,4,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,1,57,0,0,0,0,0,0,0,0,0,0,8
"9340",2025-01-09,NLAMA-FRPNO,ER,RUB,"4341",,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",11,0,0,0,16,35,153,0,0,21,138,42,3,0,0,1,10,7,6,1,7,4,5,0,0,0,14,27,204,0,0,0,0,0,0,0,0,0,0,16
"9340",2025-01-09,NLAMA-FRPNO,ER,RUB,"4341",,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",11,0,0,0,4,9,25,0,0,8,27,3,0,0,0,0,0,2,0,1,4,1,2,0,0,0,4,6,38,0,0,0,0,0,0,0,0,0,0,4
"9354",2025-01-09,NLAMA-BEBMI,ER,E320,"4536",2,22,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",13,0,0,0,4,29,102,0,0,8,105,20,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,135,0,0,0,0,0,0,0,0,0,0,4
"9363",2025-01-09,FRPNO-NLAMA,ER,E320,,0,23,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",16,0,0,0,53,111,502,0,0,53,471,135,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,666,0,0,0,0,0,0,0,0,0,0,53
"9363",2025-01-09,FRPNO-NLAMA,ER,E320,,0,23,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",17,0,0,0,18,23,116,0,0,12,126,19,0,0,0,0,0,3,0,1,2,1,1,0,0,0,3,5,157,0,0,0,0,0,0,0,0,0,0,18
"9364",2025-01-09,NLAMA-FRPNO,ER,PBA,"4534",,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",15,0,0,0,14,25,93,1,1,6,101,25,2,0,0,0,2,7,6,3,8,2,0,0,0,0,9,19,134,0,0,0,0,0,0,0,0,0,0,16
"9364",2025-01-09,NLAMA-FRPNO,ER,PBA,"4534",,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",15,0,0,0,6,13,62,0,0,7,66,6,2,0,0,1,0,2,2,3,3,3,4,1,0,0,9,10,81,0,0,0,0,0,0,0,0,0,0,6
"9364",2025-01-09,NLAMA-FRPNO,ER,PBA,"4534",,,Schiphol Airport,Netherlands,"52.308787","4.761487","13",15,0,0,0,6,11,29,0,0,1,44,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,2,46,0,0,0,0,0,0,0,0,0,0,6
"9369",2025-01-09,FRPNO-NLAMA,ER,PBA,"4539",,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",18,0,0,0,9,13,23,0,0,1,42,2,0,0,0,0,0,1,4,2,1,2,0,0,0,0,9,1,45,0,0,0,0,0,0,0,0,0,0,9
"9370",2025-01-09,NLAMA-FRPNO,ER,PBKA,"4305",,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",16,0,0,0,9,20,111,0,0,7,115,18,0,0,0,0,0,4,9,3,3,2,2,1,0,0,7,17,140,0,0,0,0,0,0,0,0,0,0,9
"9370",2025-01-09,NLAMA-FRPNO,ER,PBKA,"4305",,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",16,0,0,0,7,14,38,0,0,0,57,2,0,0,0,0,0,4,0,7,3,0,0,0,0,0,8,6,59,0,0,0,0,0,0,0,0,0,0,7
"9382",2025-01-09,NLAMA-FRPNO,ER,TGH,"4535",,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",18,0,0,0,12,28,101,0,0,3,105,33,0,0,0,0,3,8,8,5,5,0,0,0,0,0,3,26,141,0,0,0,0,0,0,0,0,0,0,12
"9382",2025-01-09,NLAMA-FRPNO,ER,TGH,"4535",,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",18,0,0,0,5,10,71,0,0,5,69,11,1,0,0,0,0,9,10,4,4,2,1,0,0,0,22,8,86,0,0,0,0,0,0,0,0,0,0,5
"9414",2025-01-09,DEDTM-FRPNO,ER,RUB,"4302",,,Dusseldorf Hbf,Germany,"51.21996","6.794316","13",6,0,0,0,0,3,17,0,0,1,16,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,20,0,0,0,0,0,0,0,0,0,0,0
"9414",2025-01-09,DEDTM-FRPNO,ER,RUB,"4302",,,Aachen Hbf,Germany,"50.77607","6.08378","16",7,0,0,0,0,4,31,0,0,5,26,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,0,35,0,0,0,0,0,0,0,0,0,0,0
"9414",2025-01-09,DEDTM-FRPNO,ER,RUB,"4302",,,Cologne Hbf,Germany,"50.8789","7.119303","16",6,0,0,0,4,11,40,0,0,6,41,8,0,0,0,0,0,5,3,0,1,0,0,0,0,0,8,1,55,0,0,0,0,0,0,0,0,0,0,4
"9423",2025-01-09,FRPNO-DEDTM,ER,RUB,"4307",,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",11,0,0,0,0,3,4,0,0,1,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0
"9426",2025-01-09,DEDTM-FRPNO,ER,RUB,"4322",,,Dusseldorf Hbf,Germany,"51.21996","6.794316","13",8,16,0,0,3,5,48,0,0,4,47,4,1,0,0,0,0,1,0,0,2,0,0,0,0,0,2,1,56,0,0,0,0,0,0,0,0,0,0,3
"9426",2025-01-09,DEDTM-FRPNO,ER,RUB,"4322",,,Dortmund Hbf,Germany,"51.517898","7.459293","16",7,0,0,0,1,5,12,0,0,3,11,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,1
"9426",2025-01-09,DEDTM-FRPNO,ER,RUB,"4322",,,Aachen Hbf,Germany,"50.77607","6.08378","16",9,0,0,0,1,2,14,0,0,2,11,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,1
"9426",2025-01-09,DEDTM-FRPNO,ER,RUB,"4322",,,Cologne Hbf,Germany,"50.8789","7.119303","16",8,0,0,0,10,17,66,1,1,10,69,16,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,95,0,0,0,0,0,0,0,0,0,0,12
"9435",2025-01-09,FRPNO-DEDTM,ER,PBKA,"4306",,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",13,0,0,1,2,4,17,0,0,1,18,4,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,2
"9459",2025-01-09,FRPNO-DEDTM,ER,RUB,"4341",,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",17,0,0,0,6,7,40,0,0,9,36,8,0,0,0,0,0,3,3,0,0,3,2,1,0,0,10,2,53,0,0,0,0,0,0,0,0,0,0,6
"9471",2025-01-09,FRPNO-DEDTM,ER,RUB,"4322",,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",19,0,0,0,1,1,13,0,0,1,13,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,1,15,0,0,0,0,0,0,0,0,0,0,1
"9474",2025-01-09,DEDTM-FRPNO,ER,RUB,"4307",,,Cologne Hbf,Germany,"50.8789","7.119303","16",16,11,0,0,11,28,92,0,0,11,110,10,0,0,0,0,1,4,3,0,0,1,0,0,0,0,3,6,131,0,0,0,0,0,0,0,0,0,0,11
"9486",2025-01-09,DEDTM-FRPNO,ER,PBKA,"4306",,,Dusseldorf Hbf,Germany,"51.21996","6.794316","13",18,0,0,0,6,19,54,0,0,5,66,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,79,0,0,0,0,0,0,0,0,0,0,6
"9486",2025-01-09,DEDTM-FRPNO,ER,PBKA,"4306",,,Cologne Hbf,Germany,"50.8789","7.119303","16",18,0,0,0,3,12,83,0,0,6,73,19,0,0,0,0,0,1,2,0,0,1,1,0,0,0,4,1,98,0,0,0,0,0,0,0,0,0,0,3
"9004",2025-01-10,GBSPX-FRPNO,ES,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",7,12,0,0,30,133,672,1,1,22,705,85,25,0,0,20,38,190,180,101,71,40,9,0,0,0,137,512,837,0,0,0,1,0,0,0,0,1,1,162
"9007",2025-01-10,FRPNO-GBSPX,ES,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",7,24,0,0,3,3,90,0,0,0,83,11,2,0,0,8,33,208,112,51,36,9,6,0,0,0,332,131,96,0,0,0,0,0,0,0,0,0,0,6
"9008",2025-01-10,GBSPX-FRPNO,ES,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",8,0,0,0,24,95,671,1,1,29,665,85,13,0,0,15,43,139,175,92,92,45,18,1,1,1,141,481,792,0,0,0,0,0,1,0,0,0,5,115
"9009",2025-01-10,FRPNO-GBSPX,ES,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",7,193,0,1,22,92,672,1,1,14,659,103,11,1,0,10,21,163,102,66,54,24,8,1,0,0,334,115,788,0,1,0,0,0,0,0,1,0,1,113
"9013",2025-01-10,FRPNO-GBSPX,ES,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",8,40,0,0,9,55,672,0,0,33,548,134,19,2,0,23,36,173,146,60,67,34,9,1,0,0,386,163,736,0,0,0,2,0,0,0,0,0,2,60
"9014",2025-01-10,GBSPX-FRPNO,ES,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",9,16,0,6,27,90,603,0,0,40,602,60,18,0,0,19,39,113,151,124,129,77,19,4,0,0,123,552,720,2,0,0,0,0,0,0,0,0,6,109
"9015",2025-01-10,FRPNO-GBSPX,ES,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",9,100,0,7,21,94,671,0,0,29,649,91,15,2,0,17,37,192,130,90,93,41,9,2,0,0,389,222,786,0,0,0,0,2,0,0,5,0,1,107
"9018",2025-01-10,GBSPX-FRPNO,ES,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",10,17,0,0,76,99,606,3,3,75,617,71,24,0,4,28,42,125,135,117,130,91,39,7,0,0,100,618,787,2,0,0,2,0,0,0,1,1,2,173
"9023",2025-01-10,FRPNO-GBSPX,ES,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",11,0,0,2,43,124,672,0,1,62,641,103,33,1,1,40,66,169,142,121,124,64,45,4,0,0,353,423,840,0,0,0,0,0,0,0,0,0,3,165
"9024",2025-01-10,GBSPX-FRPNO,ES,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",12,113,0,0,54,109,589,0,0,84,610,48,10,0,0,16,33,76,91,108,139,115,40,5,0,0,106,517,752,0,0,0,0,0,0,0,2,0,2,159
"9031",2025-01-10,FRPNO-GBSPX,ES,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",13,0,0,0,38,90,627,1,1,68,582,80,27,0,1,24,64,134,126,103,92,74,36,8,0,0,238,424,757,0,0,0,0,0,0,0,0,1,1,128
"9032",2025-01-10,GBSPX-FRPNO,ES,E300,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",14,0,0,3,45,103,449,2,2,49,490,49,13,0,1,11,33,98,98,94,104,79,35,1,1,0,158,397,601,0,0,0,1,1,0,0,1,0,4,145
"9036",2025-01-10,GBSPX-FRPNO,ES,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",15,0,0,8,22,101,569,0,0,57,569,53,13,0,1,18,28,146,149,104,88,66,31,3,2,0,267,369,692,0,0,0,1,0,0,0,2,0,0,120
"9039",2025-01-10,FRPNO-GBSPX,ES,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",15,0,0,0,45,93,632,2,2,41,612,89,32,0,3,29,53,170,163,122,112,65,34,5,1,0,329,428,774,0,0,0,1,0,0,0,3,1,0,137
"9040",2025-01-10,GBSPX-FRPNO,ES,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",16,0,0,0,38,101,551,0,0,25,573,73,19,0,0,20,42,134,158,110,102,45,12,0,1,0,307,317,690,0,0,0,0,0,1,0,0,0,2,136
"9043",2025-01-10,FRPNO-GBSPX,ES,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",16,12,0,0,38,98,573,0,1,41,571,73,22,3,2,16,52,190,139,100,95,51,30,5,0,0,277,403,710,0,0,0,0,0,0,0,0,1,4,132
"9044",2025-01-10,GBSPX-FRPNO,ES,E300,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",17,0,0,0,24,78,408,0,0,15,423,48,23,1,1,18,23,95,124,75,54,24,7,0,0,0,214,207,510,0,0,0,0,0,0,0,1,0,0,101
"9046",2025-01-10,GBSPX-FRPNO,ES,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",18,0,0,0,40,98,564,0,0,14,594,63,31,0,0,25,34,169,161,104,74,32,9,1,0,0,269,340,702,1,0,0,1,0,0,0,1,0,2,133
"9047",2025-01-10,FRPNO-GBSPX,ES,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",17,0,0,1,51,87,607,0,1,40,615,71,19,1,1,20,39,157,166,112,118,63,24,2,0,1,324,379,746,0,0,0,1,0,0,0,0,1,1,136
"9051",2025-01-10,FRPNO-GBSPX,ES,E300,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",18,0,0,0,43,95,521,0,0,38,522,77,20,2,2,19,46,176,151,95,89,44,16,6,0,0,377,267,659,0,0,0,0,0,0,0,0,0,2,136
"9054",2025-01-10,GBSPX-FRPNO,ES,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",20,45,0,0,23,91,573,1,1,13,586,72,18,0,0,13,41,237,125,67,72,25,4,1,0,0,275,310,689,0,1,0,3,0,0,0,0,0,3,109
"9055",2025-01-10,FRPNO-GBSPX,ES,E300,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",19,26,0,6,42,111,509,0,0,9,544,87,22,0,2,24,32,172,145,98,76,22,11,0,0,0,313,269,662,0,1,0,0,0,0,0,0,1,1,150
"9063",2025-01-10,FRPNO-GBSPX,ES,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",21,0,0,1,19,111,630,0,0,18,592,134,15,1,1,16,50,272,127,109,77,35,10,1,0,0,292,406,760,0,0,0,0,0,0,0,0,0,1,129
"9080",2025-01-10,GBSPX-FRPNO,ES,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",6,0,0,0,5,10,104,0,0,3,99,12,5,0,1,10,31,216,107,59,63,27,2,0,0,0,99,417,119,0,0,0,0,0,0,0,0,0,0,15
"9106",2025-01-10,GBSPX-NLAMA,ES,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",6,0,0,0,11,28,437,0,0,5,406,56,7,2,1,4,34,179,128,51,29,23,4,0,0,0,79,374,476,0,0,0,0,0,0,0,0,0,3,36
"9110",2025-01-10,GBSPX-BEBMI,ES,E300,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",7,0,0,0,4,15,321,0,0,6,284,34,16,0,1,17,12,102,85,51,45,9,2,1,0,0,91,234,340,0,0,0,0,0,0,0,0,0,0,19
"9113",2025-01-10,BEBMI-GBSPX-FAST,ES,E320,-,,,Lille Europe,France,"50.639224","3.075796","16",8,0,0,0,1,7,138,0,0,8,109,28,1,0,1,1,10,44,33,13,25,12,1,0,0,0,129,11,146,0,0,0,0,0,0,0,0,0,0,8
"9113",2025-01-10,BEBMI-GBSPX-FAST,ES,E320,-,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",7,17,0,0,0,27,263,0,0,5,252,31,2,0,0,4,9,67,59,52,41,15,3,0,0,0,205,45,290,0,0,0,0,0,0,0,0,0,0,27
"9116",2025-01-10,GBSPX-BEBMI,ES,E300,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",9,0,0,1,11,51,340,0,0,18,353,28,3,0,1,4,6,102,95,84,62,31,8,2,0,0,111,284,402,0,0,0,2,0,0,0,0,1,0,59
"9117",2025-01-10,BEBMI-GBSPX-FAST,ES,E320,-,,,Lille Europe,France,"50.639224","3.075796","16",9,30,0,0,6,10,121,0,0,6,115,11,5,0,0,4,5,20,22,26,16,9,2,0,0,0,84,20,137,0,0,0,0,0,0,0,0,0,0,16
"9117",2025-01-10,BEBMI-GBSPX-FAST,ES,E320,-,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",8,0,0,2,4,48,291,1,1,17,272,39,16,1,0,15,11,69,77,69,53,35,7,0,0,0,265,71,345,0,0,0,0,0,0,0,0,0,1,53
"9123",2025-01-10,BEBMI-GBSPX-FAST,ES,E300,-,,,Lille Europe,France,"50.639224","3.075796","16",11,0,0,0,0,13,43,1,1,7,43,8,0,0,0,1,5,9,16,13,9,7,3,0,0,0,41,22,58,0,0,0,0,0,0,0,0,0,0,15
"9123",2025-01-10,BEBMI-GBSPX-FAST,ES,E300,-,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",10,0,0,0,10,65,322,0,0,32,322,30,13,0,2,14,17,58,107,73,52,41,18,1,0,0,267,116,397,2,0,0,0,0,0,0,0,0,1,72
"9126",2025-01-10,GBSPX-NLAMA,ES,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",11,0,0,0,20,69,435,1,1,60,424,31,11,0,2,15,27,104,110,75,76,66,21,7,1,0,127,377,526,0,0,0,0,0,0,0,0,0,4,87
"9132",2025-01-10,GBSPX-BEBMI,ES,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",13,0,0,0,15,68,429,1,1,34,423,47,10,0,0,17,21,104,101,84,86,57,22,6,0,0,203,295,514,2,0,0,1,0,0,0,1,0,4,77
"9135",2025-01-10,BEBMI-GBSPX-FAST,ES,E300,-,,,Lille Europe,France,"50.639224","3.075796","16",13,0,0,0,0,4,49,0,0,2,43,8,0,0,0,0,5,16,17,11,10,1,4,0,0,0,26,38,53,0,0,0,0,0,0,0,0,0,0,4
"9135",2025-01-10,BEBMI-GBSPX-FAST,ES,E300,-,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",12,0,0,0,12,56,330,1,1,20,316,59,5,0,1,8,14,117,75,62,59,34,17,1,0,0,214,174,400,0,0,1,1,0,0,0,0,0,4,64
"9141",2025-01-10,BEBMI-GBSPX-FAST,ES,E300,-,,,Lille Europe,France,"50.639224","3.075796","16",15,0,0,0,3,13,88,2,1,4,88,12,3,0,1,2,11,14,28,13,19,6,5,0,0,0,61,38,107,0,1,0,0,0,0,0,0,0,3,15
"9141",2025-01-10,BEBMI-GBSPX-FAST,ES,E300,-,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",14,0,0,0,20,62,283,0,0,30,296,30,9,0,0,9,20,64,61,73,56,54,19,4,0,0,187,173,365,0,0,0,0,0,0,0,0,1,2,79
"9142",2025-01-10,GBSPX-BEBMI,ES,E300,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",15,64,0,0,12,57,390,1,1,15,415,26,5,0,0,4,10,104,79,72,70,29,19,1,0,0,226,162,461,0,0,0,0,0,0,0,1,0,2,68
"9152",2025-01-10,GBSPX-NLAMA,ES,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",18,0,0,2,17,62,434,1,1,23,437,45,9,1,0,8,11,117,131,83,58,44,6,0,0,0,273,185,515,1,0,0,0,0,0,0,0,0,1,79
"9153",2025-01-10,BEBMI-GBSPX-FAST,ES,E320,-,,,Lille Europe,France,"50.639224","3.075796","16",18,0,0,0,3,21,124,0,0,7,116,12,13,0,1,9,10,27,33,14,16,11,0,2,0,0,49,74,148,0,0,0,1,0,0,0,0,0,1,22
"9153",2025-01-10,BEBMI-GBSPX-FAST,ES,E320,-,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",17,0,0,3,20,82,336,0,0,24,375,27,11,1,0,13,19,94,82,84,94,45,9,1,1,0,226,216,438,0,0,0,0,0,0,0,0,0,3,99
"9158",2025-01-10,GBSPX-BEBMI,ES,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",19,56,0,0,1,41,492,1,1,14,422,85,15,0,1,17,10,142,123,63,53,19,9,1,0,0,246,192,536,1,0,0,1,0,2,0,0,0,3,37
"9159",2025-01-10,BEBMI-GBSPX-FAST,ES,E320,-,,,Lille Europe,France,"50.639224","3.075796","16",20,33,0,0,3,7,163,0,0,2,138,28,5,0,0,7,3,17,18,11,5,3,0,0,0,0,52,12,173,0,0,0,0,0,0,0,0,0,0,10
"9159",2025-01-10,BEBMI-GBSPX-FAST,ES,E320,-,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",19,0,0,2,9,62,310,0,0,11,325,40,4,1,1,4,15,61,63,40,31,10,6,0,0,0,118,113,381,0,0,0,0,0,0,0,0,0,2,69
