"train_no","scheduled_dt","route","carrier","eq_code","set_no","dep_delay","arr_delay","station","country","latitude","longitude","zoom","hr","group","assistance","duty","premier","plus","standard","wheelchair_companion","wheelchair","senior","adult","youth","child","guide_dog","00~02","03~12","13~19","20~29","30~39","40~49","50~59","60~69","70~79","80~89","90~99","100+","eu_count","noneu_count","passeneger_counts","child_meal","dairy_free_meal","diabetic_meal","gluten_free_meal","kosher_meal","low_fat_meal","low_salt_meal","halal_meal","vegan_meal","vegetarian_meal","standard_meal"
"9310",2024-12-30,NLAMA-FRPNO,EurostarRed(Thalys),RUB,,,,Schiphol Airport,Netherlands,"52.308787","4.761487","13",6,0,0,0,4,6,15,0,0,0,22,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,25,0,0,0,0,0,0,0,0,0,0,4
"9321",2024-12-30,FRPNO-NLAMA,EurostarRed(Thalys),PBKA,,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",10,0,0,0,8,22,44,0,0,5,46,21,2,0,0,2,4,17,2,11,3,0,1,0,0,0,10,30,74,0,0,0,0,0,0,0,0,0,0,8
"9322",2024-12-30,NLAMA-FRPNO,EurostarRed(Thalys),E320,,,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",8,0,0,0,56,87,364,1,1,21,343,122,23,0,0,11,12,34,14,17,13,5,0,0,0,0,71,35,509,0,0,0,0,0,0,0,0,0,0,58
"9322",2024-12-30,NLAMA-FRPNO,EurostarRed(Thalys),E320,,,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",8,0,0,0,14,35,262,0,0,22,168,106,15,0,0,6,12,30,14,18,17,8,1,0,0,0,95,11,311,0,0,0,0,0,0,0,0,0,0,14
"9328",2024-12-30,NLAMA-FRPNO,EurostarRed(Thalys),PBKA,,,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",9,47,0,0,27,47,145,1,1,22,143,46,10,0,0,3,1,6,2,3,5,7,4,0,0,0,10,21,221,0,0,0,0,0,0,0,0,0,0,29
"9328",2024-12-30,NLAMA-FRPNO,EurostarRed(Thalys),PBKA,,,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",9,0,0,0,2,22,74,0,1,13,52,25,9,0,0,4,0,3,2,4,3,0,2,0,0,0,14,4,99,0,0,0,0,0,0,0,0,0,0,3
"9328",2024-12-30,NLAMA-FRPNO,EurostarRed(Thalys),PBKA,,,,Schiphol Airport,Netherlands,"52.308787","4.761487","13",9,0,0,0,0,3,17,0,0,3,11,4,2,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0
"9339",2024-12-30,FRPNO-NLAMA,EurostarRed(Thalys),PBA,,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",13,0,0,0,6,17,42,0,0,2,48,14,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,65,0,0,0,0,0,0,0,0,0,0,6
"9340",2024-12-30,NLAMA-FRPNO,EurostarRed(Thalys),RUB,,,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",11,0,0,0,26,66,149,1,2,25,143,60,16,0,0,3,10,8,7,7,10,9,5,0,0,0,20,39,244,0,0,0,0,0,0,0,0,0,0,29
"9340",2024-12-30,NLAMA-FRPNO,EurostarRed(Thalys),RUB,,,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",11,0,0,0,0,9,39,0,0,5,30,12,1,0,0,0,2,0,4,0,3,1,0,0,0,0,10,0,48,0,0,0,0,0,0,0,0,0,0,0
"9340",2024-12-30,NLAMA-FRPNO,EurostarRed(Thalys),RUB,,,,Schiphol Airport,Netherlands,"52.308787","4.761487","13",11,0,0,0,3,1,26,0,0,2,22,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,30,0,0,0,0,0,0,0,0,0,0,3
"9352",2024-12-30,NLAMA-FRPNO,EurostarRed(Thalys),PBA,,,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",13,0,0,0,23,60,206,0,0,18,190,68,13,0,0,0,1,7,4,3,1,0,1,1,0,0,1,17,289,0,0,0,0,0,0,0,0,0,0,23
"9352",2024-12-30,NLAMA-FRPNO,EurostarRed(Thalys),PBA,,,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",13,0,0,0,2,17,24,1,1,2,30,9,4,0,0,1,0,1,1,2,0,0,0,0,0,0,2,3,45,0,0,0,0,0,0,0,0,0,0,4
"9363",2024-12-30,FRPNO-NLAMA,EurostarRed(Thalys),RUB,,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",17,0,0,0,6,8,26,0,0,5,29,6,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3,0,40,0,0,0,0,0,0,0,0,0,0,6
"9364",2024-12-30,NLAMA-FRPNO,EurostarRed(Thalys),PBKA,,,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",15,0,0,0,21,65,194,1,1,17,167,83,15,0,0,5,6,12,8,14,12,2,1,3,0,0,16,47,282,0,0,0,0,0,0,0,0,0,0,23
"9364",2024-12-30,NLAMA-FRPNO,EurostarRed(Thalys),PBKA,,,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",15,0,0,0,6,8,34,0,0,4,37,5,2,0,0,0,0,6,3,1,2,0,1,1,0,0,10,4,48,0,0,0,0,0,0,0,0,0,0,6
"9369",2024-12-30,FRPNO-NLAMA,EurostarRed(Thalys),PBA,,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",18,0,0,0,3,26,44,0,0,1,44,21,7,0,0,9,10,3,2,15,8,3,1,0,0,0,45,6,73,0,0,0,0,0,0,0,0,0,0,3
"9370",2024-12-30,NLAMA-FRPNO,EurostarRed(Thalys),RUB,,,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",16,12,0,0,30,66,195,0,0,20,193,57,21,0,0,0,7,10,5,6,9,5,4,0,0,0,9,37,291,0,0,0,0,0,0,0,0,0,0,30
"9370",2024-12-30,NLAMA-FRPNO,EurostarRed(Thalys),RUB,,,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",16,0,0,0,3,9,48,0,0,0,45,4,11,0,0,6,3,4,2,6,0,0,0,0,0,0,3,18,60,0,0,0,0,0,0,0,0,0,0,3
"9376",2024-12-30,NLAMA-FRPNO,EurostarRed(Thalys),PBA,,,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",17,0,0,0,16,62,183,0,0,22,151,73,15,0,0,2,4,11,13,7,4,2,2,0,0,0,15,30,261,0,0,0,0,0,0,0,0,0,0,16
"9376",2024-12-30,NLAMA-FRPNO,EurostarRed(Thalys),PBA,,,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",17,0,0,0,11,7,35,1,1,1,37,15,2,0,0,0,3,3,7,0,4,1,2,0,0,0,16,4,55,0,0,0,0,0,0,0,0,0,0,13
"9376",2024-12-30,NLAMA-FRPNO,EurostarRed(Thalys),PBA,,,,Schiphol Airport,Netherlands,"52.308787","4.761487","13",17,0,0,0,1,3,3,0,0,0,2,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,1
"9381",2024-12-30,FRPNO-NLAMA,EurostarRed(Thalys),PBKA,,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",20,0,0,0,5,7,18,0,0,0,18,10,2,0,0,0,0,3,3,0,0,1,0,0,0,0,7,0,30,0,0,0,0,0,0,0,0,0,0,5
"9414",2024-12-30,DEDTM-FRPNO,EurostarRed(Thalys),TGH,"4331",,,Dusseldorf Hbf,Germany,"51.21996","6.794316","13",6,0,0,0,6,24,41,0,0,1,40,21,9,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,71,0,0,0,0,0,0,0,0,0,0,6
"9414",2024-12-30,DEDTM-FRPNO,EurostarRed(Thalys),TGH,"4331",,,Cologne Hbf,Germany,"50.8789","7.119303","16",6,0,0,0,7,20,89,1,1,2,54,60,2,0,0,1,2,1,1,2,2,0,0,0,0,0,8,1,118,0,0,0,0,0,0,0,0,0,0,9
"9423",2024-12-30,FRPNO-DEDTM,EurostarRed(Thalys),PBKA,,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",11,0,0,0,4,6,22,0,0,3,18,10,1,0,0,0,1,3,0,2,2,0,0,0,0,0,7,1,32,0,0,0,0,0,0,0,0,0,0,4
"9426",2024-12-30,DEDTM-FRPNO,EurostarRed(Thalys),RUB,,,,Essen Hbf,Germany,"51.451351","7.014795","16",7,0,0,0,1,11,27,0,0,0,23,14,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,39,0,0,0,0,0,0,0,0,0,0,1
"9426",2024-12-30,DEDTM-FRPNO,EurostarRed(Thalys),RUB,,,,Aachen Hbf,Germany,"50.77607","6.08378","16",9,0,0,0,0,8,13,0,0,5,10,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0
"9426",2024-12-30,DEDTM-FRPNO,EurostarRed(Thalys),RUB,,,,Cologne Hbf,Germany,"50.8789","7.119303","16",8,0,0,0,12,20,105,0,0,14,77,37,9,0,0,1,0,8,3,2,1,1,1,0,0,0,15,2,137,0,0,0,0,0,0,0,0,0,0,12
"9428",2024-12-30,NLAMA-FRPNO,EurostarRed(Thalys),PBA,,,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",9,0,0,0,24,57,178,1,1,18,165,70,8,0,0,1,1,9,7,4,3,2,0,0,0,0,7,20,261,0,0,0,0,0,0,0,0,0,0,26
"9428",2024-12-30,NLAMA-FRPNO,EurostarRed(Thalys),PBA,,,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",9,0,0,0,1,21,67,1,1,3,62,26,0,0,0,0,3,6,3,7,1,7,1,0,0,0,23,5,91,0,0,0,0,0,0,0,0,0,0,3
"9435",2024-12-30,FRPNO-DEDTM,EurostarRed(Thalys),TGH,"4331",,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",13,0,0,0,12,17,59,0,0,10,55,20,3,0,0,0,5,6,8,4,3,1,1,0,0,0,23,5,88,0,0,0,0,0,0,0,0,0,0,12
"9438",2024-12-30,DEDTM-FRPNO,EurostarRed(Thalys),RUB,,,,Cologne Hbf,Germany,"50.8789","7.119303","16",10,0,0,0,24,67,201,0,0,22,163,83,24,0,0,1,8,3,3,6,2,0,1,0,0,0,13,11,292,0,0,0,0,0,0,0,0,0,0,24
"9439",2024-12-30,FRPNO-NLAMA,EurostarRed(Thalys),PBKA,,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",13,0,0,0,9,9,50,0,0,1,51,8,8,0,0,0,1,1,4,0,0,0,0,0,0,0,0,6,68,0,0,0,0,0,0,0,0,0,0,9
"9450",2024-12-30,DEDTM-FRPNO,EurostarRed(Thalys),RUB,,,,Cologne Hbf,Germany,"50.8789","7.119303","16",12,0,0,0,27,56,204,0,0,26,173,75,13,0,0,3,3,0,7,9,1,1,0,0,0,0,12,12,287,0,0,0,0,0,0,0,0,0,0,27
"9459",2024-12-30,FRPNO-DEDTM,EurostarRed(Thalys),RUB,,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",17,0,0,0,2,7,24,1,1,5,24,6,0,0,1,0,2,4,3,2,1,5,2,0,0,0,18,2,35,0,0,0,0,0,0,0,0,0,0,4
"9463",2024-12-30,FRPNO-NLAMA,EurostarRed(Thalys),PBA,,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",17,0,0,0,4,16,43,0,0,2,44,10,7,0,0,2,1,2,1,10,1,0,0,0,0,0,15,2,63,0,0,0,0,0,0,0,0,0,0,4
"9471",2024-12-30,FRPNO-DEDTM,EurostarRed(Thalys),PBKA,,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",19,0,0,0,0,3,25,0,0,0,18,10,0,0,0,0,3,5,5,3,0,1,1,1,0,0,16,3,28,0,0,0,0,0,0,0,0,0,0,0
"9474",2024-12-30,DEDTM-FRPNO,EurostarRed(Thalys),PBKA,,,,Aachen Hbf,Germany,"50.77607","6.08378","16",17,0,0,0,2,10,38,0,0,2,38,9,1,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,50,0,0,0,0,0,0,0,0,0,0,2
"9474",2024-12-30,DEDTM-FRPNO,EurostarRed(Thalys),PBKA,,,,Cologne Hbf,Germany,"50.8789","7.119303","16",16,0,0,0,11,60,192,1,1,19,175,53,18,0,0,0,2,0,1,4,0,1,0,0,0,0,4,4,265,0,0,0,0,0,0,0,0,0,0,13
"9476",2024-12-30,NLAMA-FRPNO,EurostarRed(Thalys),PBKA,,,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",17,0,0,0,28,63,175,0,0,14,167,74,11,0,0,0,3,9,12,2,3,5,0,0,0,0,18,16,266,0,0,0,0,0,0,0,0,0,0,28
"9476",2024-12-30,NLAMA-FRPNO,EurostarRed(Thalys),PBKA,,,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",17,0,0,0,4,8,59,0,0,7,41,22,1,0,0,0,0,11,7,0,2,2,3,0,0,0,18,7,71,0,0,0,0,0,0,0,0,0,0,4
"9004",2024-12-31,GBSPX-FRPNO,Eurostar,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",7,0,0,0,15,105,618,0,0,16,543,134,44,1,2,37,68,192,109,78,39,23,6,2,0,0,129,427,738,0,0,0,0,0,0,0,0,0,2,118
"9007",2024-12-31,FRPNO-GBSPX,Eurostar,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",7,0,0,0,0,61,532,0,0,11,358,196,28,0,1,35,79,226,61,55,38,11,3,0,0,0,337,172,593,0,0,0,0,0,0,0,0,0,0,61
"9008",2024-12-31,GBSPX-FRPNO,Eurostar,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",8,10,0,0,14,108,608,0,0,22,533,128,47,0,2,45,77,195,83,71,74,27,10,1,0,0,160,425,730,2,0,0,0,0,0,0,1,1,0,118
"9009",2024-12-31,FRPNO-GBSPX,Eurostar,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",7,0,0,0,4,58,505,0,0,8,370,161,28,0,0,32,80,162,56,70,42,6,2,1,0,0,307,144,567,0,0,0,0,1,0,0,0,0,0,61
"9013",2024-12-31,FRPNO-GBSPX,Eurostar,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",8,0,0,0,4,83,645,0,0,26,479,174,53,0,0,47,87,160,85,81,51,13,12,2,0,0,345,193,732,0,0,0,0,0,0,0,0,0,0,87
"9014",2024-12-31,GBSPX-FRPNO,Eurostar,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",9,41,0,0,47,105,594,2,2,17,521,156,56,0,1,53,91,139,67,103,115,30,12,0,0,0,97,514,750,1,0,0,0,0,0,0,0,0,0,155
"9015",2024-12-31,FRPNO-GBSPX,Eurostar,E300,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",9,0,0,0,1,61,486,0,0,18,344,132,54,0,1,47,74,127,67,73,29,14,5,1,0,0,275,163,548,2,0,0,1,0,0,0,0,1,0,58
"9018",2024-12-31,GBSPX-FRPNO,Eurostar,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",10,16,0,0,70,105,604,0,0,21,517,159,82,0,4,65,103,109,90,113,93,23,12,3,0,0,129,486,779,3,0,0,0,0,0,0,0,0,0,172
"9019",2024-12-31,FRPNO-GBSPX,Eurostar,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",10,20,0,0,15,74,622,0,0,22,463,157,68,1,1,54,91,115,84,108,76,25,14,1,0,0,328,241,711,3,0,0,0,0,0,0,1,0,1,84
"9022",2024-12-31,GBSPX-FRPNO,Eurostar,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",11,49,0,0,66,132,607,0,0,30,538,172,65,0,2,67,112,111,82,119,86,25,16,7,0,0,163,464,805,0,0,1,3,0,0,0,0,0,2,192
"9023",2024-12-31,FRPNO-GBSPX,Eurostar,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",11,0,0,0,23,102,633,0,0,32,482,162,82,0,3,92,78,104,82,116,87,34,18,3,0,0,258,359,758,2,0,0,0,0,0,0,6,0,3,114
"9024",2024-12-31,GBSPX-FRPNO,Eurostar,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",12,41,0,0,45,109,612,0,0,30,518,159,59,0,0,61,103,134,92,102,78,42,14,2,0,0,227,401,766,1,0,0,0,0,0,0,0,0,2,151
"9027",2024-12-31,FRPNO-GBSPX,Eurostar,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",12,0,0,0,27,108,622,0,1,15,493,179,70,1,4,61,88,154,94,125,81,19,16,2,0,0,257,387,758,2,0,0,2,0,0,0,2,0,3,127
"9028",2024-12-31,GBSPX-FRPNO,Eurostar,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",13,0,0,0,10,114,616,0,0,37,461,188,54,0,1,61,96,163,108,95,80,43,18,2,0,0,272,395,740,1,0,0,0,0,0,0,0,0,0,123
"9031",2024-12-31,FRPNO-GBSPX,Eurostar,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",13,0,0,0,30,114,622,2,2,23,557,126,64,0,1,55,70,161,107,100,86,36,17,2,0,0,191,444,770,0,0,0,1,0,0,0,0,0,0,147
"9032",2024-12-31,GBSPX-FRPNO,Eurostar,E300,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",14,0,0,0,22,75,487,0,0,23,392,121,48,0,0,49,73,122,92,61,65,29,8,2,0,0,294,207,584,1,0,0,0,0,0,0,2,0,0,94
"9036",2024-12-31,GBSPX-FRPNO,Eurostar,E300,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",15,0,0,0,3,96,479,0,0,34,358,150,36,0,0,55,88,138,60,79,54,38,7,1,0,0,299,221,578,2,0,0,1,0,0,0,0,0,0,96
"9037",2024-12-31,FRPNO-GBSPX,Eurostar,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",14,0,0,0,15,105,610,0,0,33,519,105,71,2,1,72,67,157,129,88,61,30,12,1,0,0,236,382,730,0,0,0,0,0,1,0,0,1,0,118
"9039",2024-12-31,FRPNO-GBSPX,Eurostar,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",15,0,0,0,24,101,487,0,0,20,424,120,48,0,0,55,59,158,103,79,57,35,12,1,0,0,224,335,612,2,0,0,0,0,0,0,0,0,0,123
"9040",2024-12-31,GBSPX-FRPNO,Eurostar,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",16,44,0,0,14,129,609,1,1,34,504,158,58,0,3,55,111,176,68,89,53,28,19,2,0,0,374,230,754,4,0,0,1,10,1,1,3,0,4,121
"9043",2024-12-31,FRPNO-GBSPX,Eurostar,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",16,0,0,0,5,135,632,0,0,25,565,108,72,2,1,77,64,177,127,119,68,35,15,0,1,0,288,396,772,1,0,0,0,0,0,0,0,0,0,139
"9047",2024-12-31,FRPNO-GBSPX,Eurostar,E300,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",17,26,0,0,15,143,530,0,0,24,510,102,51,1,1,55,63,167,95,99,79,32,17,4,0,0,191,421,688,2,2,0,0,0,0,0,0,2,2,150
"9060",2024-12-31,GBSPX-FRPNO,Eurostar,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",12,0,0,0,0,32,321,0,0,6,261,62,24,0,0,10,30,49,32,31,29,5,1,1,0,0,72,116,353,0,0,0,0,0,0,0,0,0,0,32
"9106",2024-12-31,GBSPX-NLAMA,Eurostar,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",7,0,0,0,6,67,522,0,0,6,482,72,35,0,0,31,42,118,81,57,43,11,1,2,0,0,104,282,595,1,0,0,0,0,0,0,0,0,3,69
"9110",2024-12-31,GBSPX-BEBMI,Eurostar,E300,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",7,0,0,0,4,40,438,0,0,18,324,102,38,0,0,21,58,125,48,33,39,14,5,2,0,0,182,163,482,0,0,0,1,1,0,1,0,0,0,41
"9113",2024-12-31,BEBMI-GBSPX-FAST,Eurostar,E320,-,,,Lille Europe,France,"50.639224","3.075796","16",8,0,0,0,0,31,276,0,0,10,157,125,15,0,0,9,50,107,29,28,7,11,1,0,0,0,234,8,307,0,0,0,1,0,0,0,0,0,0,30
"9113",2024-12-31,BEBMI-GBSPX-FAST,Eurostar,E320,-,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",7,0,0,0,0,43,304,0,0,1,237,85,24,0,1,22,39,86,55,35,17,5,0,0,0,0,233,27,347,0,0,0,0,0,0,0,3,0,5,35
"9116",2024-12-31,GBSPX-BEBMI,Eurostar,E300,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",9,0,0,0,1,86,449,0,0,23,393,77,43,0,0,36,51,93,77,66,40,32,4,1,0,0,212,188,536,0,0,0,0,0,0,0,0,1,5,81
"9117",2024-12-31,BEBMI-GBSPX-FAST,Eurostar,E320,-,,,Lille Europe,France,"50.639224","3.075796","16",9,12,0,0,0,21,216,2,2,4,164,53,20,0,0,20,22,46,52,28,17,3,3,0,0,0,170,21,241,0,0,0,0,0,0,0,0,0,0,25
"9117",2024-12-31,BEBMI-GBSPX-FAST,Eurostar,E320,-,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",8,0,0,0,1,91,360,0,0,16,306,99,31,0,1,29,53,95,72,52,37,14,3,0,0,0,255,101,452,1,2,0,0,0,1,0,0,0,4,84
"9123",2024-12-31,BEBMI-GBSPX-FAST,Eurostar,E300,-,,,Lille Europe,France,"50.639224","3.075796","16",11,0,0,0,1,3,71,0,0,3,59,9,4,0,1,7,5,7,13,10,7,4,3,1,0,0,27,31,75,0,0,0,0,0,0,0,0,0,0,4
"9123",2024-12-31,BEBMI-GBSPX-FAST,Eurostar,E300,-,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",10,0,0,0,22,72,375,3,3,18,327,100,30,0,0,36,58,93,63,64,64,16,6,3,0,0,195,208,475,0,0,0,0,0,0,0,0,2,0,98
"9126",2024-12-31,GBSPX-NLAMA,Eurostar,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",11,33,0,0,20,98,551,0,0,22,495,90,61,1,4,59,57,103,95,103,68,27,9,3,0,0,353,175,669,2,1,0,0,0,0,0,2,1,5,107
"9132",2024-12-31,GBSPX-BEBMI,Eurostar,E300,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",13,0,0,0,8,67,464,2,2,37,349,109,48,0,2,60,64,80,80,93,66,17,20,3,0,0,358,127,543,1,0,0,0,0,0,0,0,1,0,77
"9135",2024-12-31,BEBMI-GBSPX-FAST,Eurostar,E300,-,,,Lille Europe,France,"50.639224","3.075796","16",13,0,0,0,2,14,103,0,0,2,70,29,18,0,0,18,12,25,10,20,13,3,3,1,0,0,62,43,119,1,0,0,0,0,0,0,0,0,0,15
"9135",2024-12-31,BEBMI-GBSPX-FAST,Eurostar,E300,-,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",12,0,0,0,4,104,334,1,1,17,322,75,30,0,1,25,44,63,70,68,65,21,7,2,0,0,155,211,444,0,0,0,2,0,0,0,0,0,2,106
"9141",2024-12-31,BEBMI-GBSPX-FAST,Eurostar,E300,-,,,Lille Europe,France,"50.639224","3.075796","16",15,0,0,0,0,19,155,0,0,11,116,32,15,0,0,23,13,38,26,22,11,6,8,1,0,0,60,88,174,2,0,0,0,0,0,0,0,0,1,16
"9141",2024-12-31,BEBMI-GBSPX-FAST,Eurostar,E300,-,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",14,10,0,0,7,72,291,0,0,8,274,54,34,0,0,35,30,62,53,59,40,13,4,0,0,0,108,188,370,2,0,0,0,0,0,0,0,0,3,74
"9142",2024-12-31,GBSPX-BEBMI,Eurostar,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",15,11,0,0,0,80,526,0,0,21,409,129,47,0,4,53,66,93,78,98,64,30,13,1,0,0,386,114,606,0,0,0,2,0,0,0,1,0,5,72
"9148",2024-12-31,GBSPX-BEBMI,Eurostar,E300,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",17,0,0,0,0,43,436,2,2,18,307,117,41,0,1,45,65,105,72,63,50,17,3,1,1,0,362,61,483,0,0,0,0,0,0,0,0,1,1,45
"9149",2024-12-31,BEBMI-GBSPX-FAST,Eurostar,E320,-,,,Lille Europe,France,"50.639224","3.075796","16",17,0,0,0,3,36,196,0,0,3,149,61,21,1,2,20,25,67,28,29,17,5,1,0,0,0,112,82,235,0,0,0,0,0,0,0,1,0,0,38
"9149",2024-12-31,BEBMI-GBSPX-FAST,Eurostar,E320,-,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",16,0,0,0,2,71,375,0,0,21,343,48,36,0,2,33,36,122,68,66,67,27,9,1,0,0,157,274,448,1,0,0,0,0,0,0,0,0,2,70
"9153",2024-12-31,BEBMI-GBSPX-FAST,Eurostar,E300,-,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",17,0,0,0,3,24,473,0,0,13,347,87,53,0,0,43,36,112,61,61,47,15,7,1,0,0,174,209,500,0,0,0,0,0,0,0,0,1,2,24
"9310",2024-12-31,NLAMA-FRPNO,EurostarRed(Thalys),PBKA,,,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",6,0,0,0,3,35,128,0,0,6,117,41,2,0,0,1,2,10,10,0,0,0,0,0,0,0,14,9,166,0,0,0,0,0,0,0,0,0,0,3
"9310",2024-12-31,NLAMA-FRPNO,EurostarRed(Thalys),PBKA,,,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",6,0,0,0,0,30,103,0,0,2,68,60,3,0,0,0,3,13,4,0,1,0,0,0,0,0,12,9,133,0,0,0,0,0,0,0,0,0,0,0
"9321",2024-12-31,FRPNO-NLAMA,EurostarRed(Thalys),RUB,,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",10,0,0,0,7,14,42,0,0,0,46,16,1,0,0,0,3,2,3,1,5,0,0,0,0,0,4,10,63,0,0,0,0,0,0,0,0,0,0,7
"9322",2024-12-31,NLAMA-FRPNO,EurostarRed(Thalys),E320,,,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",8,0,0,0,57,99,416,0,0,18,347,183,24,0,0,8,20,44,23,20,22,4,1,0,0,0,40,102,572,0,0,0,0,0,0,0,0,0,0,57
"9322",2024-12-31,NLAMA-FRPNO,EurostarRed(Thalys),E320,,,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",8,0,0,0,8,26,194,0,0,13,138,68,9,0,0,3,7,9,5,6,7,5,0,0,0,0,33,9,228,0,0,0,0,0,0,0,0,0,0,8
